LOAN_ID,CIF_NO,PRODUCTFLAG,BRANCH_ID,EMPID,STATUS,DISBURSAL_DATE,EMI_END_DATE,AMOUNT_FIN,RATE_OF_INTEREST,DPD,EMI_OVERDUE,PRINCIPAL_OUTSTANDING
901408,700886,GL,19,2111,CLOSED,2022-01-09,2023-01-09,955800.0,9.46,0,0,0.0
901409,700887,GL,2,2104,CLOSED,2025-05-30,2026-03-30,108300.0,8.11,0,0,0.0
901410,700888,AL,9,2046,ACTIVE,2024-09-06,2026-10-06,840000.0,11.59,306,10,360387.98
901411,700888,AL,10,2095,ACTIVE,2019-08-25,2021-05-25,1961600.0,11.31,285,9,888188.11
901412,700889,HL,20,2056,CLOSED,2024-10-17,2030-12-17,7351300.0,9.79,0,0,0.0
901413,700890,TWL,2,2108,ACTIVE,2023-07-13,2025-06-13,53100.0,11.08,77,2,5075.82
901414,700890,CL,4,2091,CLOSED,2021-12-12,2023-03-12,23900.0,12.98,0,0,0.0
901415,700891,CL,20,2031,CLOSED,2023-11-03,2025-04-03,448300.0,12.84,0,0,0.0
901416,700891,BL,5,2003,CLOSED,2022-08-06,2026-01-06,3742600.0,14.96,0,0,0.0
901417,700892,EL,20,2065,CLOSED,2024-03-02,2027-12-02,2766000.0,11.16,0,0,0.0
901418,700893,MFI,18,2040,CLOSED,2025-02-05,2025-11-05,56100.0,20.13,0,0,0.0
901419,700893,GL,6,2092,ACTIVE,2020-05-16,2020-11-16,27800.0,8.22,35,1,4712.77
901420,700893,BL,15,2073,CLOSED,2022-02-21,2023-12-21,4786200.0,16.09,0,0,0.0
901421,700894,CL,21,2036,CLOSED,2024-10-25,2025-10-25,28500.0,12.44,0,0,0.0
901422,700894,GL,21,2036,ACTIVE,2025-10-09,2026-09-09,1659800.0,7.57,283,9,1366494.95
901423,700894,PL,21,2008,ACTIVE,2025-01-18,2026-05-18,644300.0,11.76,30,1,43280.73
901424,700895,TWL,21,2036,ACTIVE,2025-06-02,2027-01-02,271500.0,14.06,123,4,62254.57
901425,700895,CL,22,2019,CLOSED,2025-07-24,2026-09-24,99800.0,15.56,0,0,0.0
901426,700896,PL,7,2112,ACTIVE,2023-05-30,2024-09-30,593900.0,15.41,20,3,120783.41
901427,700897,EL,8,2034,CLOSED,2020-01-24,2023-09-24,147300.0,8.55,0,0,0.0
901428,700897,BL,19,2081,ACTIVE,2024-05-03,2025-06-03,479900.0,15.31,19,1,39788.16
901429,700898,MFI,7,2010,ACTIVE,2023-10-22,2024-07-22,74100.0,22.87,23,1,8868.62
901430,700898,BL,22,2019,CLOSED,2025-05-23,2030-05-23,1297700.0,18.53,0,0,0.0
901431,700898,PL,22,2093,CLOSED,2024-12-05,2026-10-05,849200.0,19.0,0,0,0.0
901432,700899,AL,4,2090,ACTIVE,2025-12-18,2028-09-18,111800.0,11.02,52,1,3906.65
901433,700900,BL,20,2065,CLOSED,2022-07-24,2026-02-24,4816900.0,16.8,0,0,0.0
901434,700901,LAP,8,2114,CLOSED,2022-05-19,2029-05-19,7283100.0,11.27,0,0,0.0
901435,700901,CL,20,2056,ACTIVE,2023-05-05,2024-07-05,193600.0,15.05,44,2,29767.69
901436,700902,BL,6,2042,CLOSED,2022-01-05,2026-01-05,3023200.0,19.58,0,0,0.0
901437,700902,EL,17,2060,ACTIVE,2023-12-22,2026-08-22,1993800.0,11.38,20,1,71848.97
901438,700903,PL,17,2051,CLOSED,2021-04-14,2022-06-14,291700.0,15.17,0,0,0.0
901439,700904,PL,23,2069,ACTIVE,2019-11-17,2021-09-17,1289800.0,16.65,4,1,67495.96
901440,700904,PL,9,2001,CLOSED,2023-11-06,2024-11-06,1224100.0,16.28,0,0,0.0
901441,700904,GL,10,2071,CLOSED,2021-06-18,2021-12-18,1580100.0,9.19,0,0,0.0
901442,700905,PL,2,2059,ACTIVE,2019-03-09,2020-09-09,440300.0,14.23,36,2,53661.09
901443,700905,EL,2,2062,ACTIVE,2023-08-24,2026-07-24,2039700.0,9.4,34,1,66337.45
901444,700906,GL,4,2025,ACTIVE,2023-12-11,2024-07-11,631400.0,7.56,21,1,91908.29
901445,700907,GL,5,2099,CLOSED,2024-10-31,2025-07-31,1851900.0,8.65,0,0,0.0
901446,700908,PL,11,2075,CLOSED,2018-05-30,2019-08-30,234700.0,16.61,0,0,0.0
901447,700909,PL,17,2058,CLOSED,2020-05-23,2021-05-23,761100.0,15.01,0,0,0.0
901448,700910,CL,15,2012,ACTIVE,2018-03-23,2019-03-23,78500.0,14.6,5,3,20705.54
901449,700910,AL,17,2051,ACTIVE,2020-11-18,2023-03-18,118300.0,10.84,12,3,14145.99
901450,700911,AL,24,2063,ACTIVE,2023-11-27,2025-11-27,199800.0,10.35,323,10,88278.98
901451,700912,AL,9,2057,CLOSED,2025-12-15,2027-08-15,372700.0,11.79,0,0,0.0
901452,700912,TWL,6,2042,ACTIVE,2025-05-12,2027-02-12,67000.0,14.69,18,1,3593.52
901453,700913,AL,3,2117,ACTIVE,2021-04-23,2023-10-23,2231900.0,11.84,319,10,818086.92
901454,700914,MFI,15,2012,ACTIVE,2025-11-23,2026-06-23,53300.0,23.42,38,1,8062.83
901455,700915,GL,4,2085,CLOSED,2025-05-21,2026-02-21,608000.0,8.22,0,0,0.0
901456,700916,PL,25,2061,CLOSED,2023-04-22,2024-04-22,179200.0,18.82,0,0,0.0
901457,700916,AL,25,2011,ACTIVE,2021-10-24,2023-11-24,383800.0,12.15,154,5,84680.79
901458,700916,BL,1,2004,CLOSED,2024-10-05,2029-06-05,926600.0,18.82,0,0,0.0
901459,700917,MFI,10,2071,CLOSED,2024-04-10,2024-12-10,8900.0,21.09,0,0,0.0
901460,700918,CL,2,2106,CLOSED,2019-05-14,2020-05-14,40800.0,15.94,0,0,0.0
901461,700919,TWL,11,2039,ACTIVE,2025-07-27,2026-08-27,54700.0,14.24,365,12,50783.65
901462,700919,AL,13,2094,CLOSED,2020-11-28,2023-04-28,2278500.0,11.47,0,0,0.0
901463,700919,GL,9,2046,CLOSED,2022-03-18,2022-10-18,530200.0,9.4,0,0,0.0
901464,700920,PL,24,2089,CLOSED,2020-06-26,2022-03-26,91300.0,16.92,0,0,0.0
901465,700921,PL,15,2015,CLOSED,2022-05-20,2024-01-20,1369800.0,17.75,0,0,0.0
901466,700922,EL,18,2098,CLOSED,2025-03-13,2028-08-13,438100.0,9.88,0,0,0.0
901467,700923,EL,23,2023,ACTIVE,2022-11-03,2025-12-03,1036500.0,10.59,61,2,65053.33
901468,700924,PL,16,2037,CLOSED,2023-08-09,2025-05-09,615000.0,12.98,0,0,0.0
901469,700924,GL,16,2037,ACTIVE,2025-07-11,2026-04-11,59200.0,7.73,113,3,20114.65
901470,700925,HL,6,2053,CLOSED,2024-09-13,2031-03-13,3629000.0,9.38,0,0,0.0
901471,700925,CL,16,2037,ACTIVE,2024-10-29,2025-04-29,71700.0,14.75,49,1,12317.92
901472,700925,PL,15,2012,CLOSED,2022-03-25,2023-08-25,189800.0,15.21,0,0,0.0
901473,700926,GL,23,2041,ACTIVE,2019-07-07,2020-05-07,98100.0,9.56,21,2,20247.64
901474,700927,CL,5,2102,CLOSED,2021-03-20,2022-07-20,145800.0,16.07,0,0,0.0
901475,700928,PL,4,2025,CLOSED,2018-08-18,2019-08-18,57800.0,13.64,0,0,0.0
901476,700928,PL,16,2027,ACTIVE,2018-07-16,2019-08-16,339700.0,13.73,54,1,27951.42
901477,700929,GL,23,2023,CLOSED,2020-10-01,2021-06-01,742100.0,8.33,0,0,0.0
901478,700929,EL,23,2005,CLOSED,2019-05-13,2022-04-13,221700.0,9.5,0,0,0.0
901479,700930,AL,4,2115,ACTIVE,2022-05-10,2025-06-10,1942200.0,10.85,21,1,61440.15
901480,700931,BL,15,2015,CLOSED,2025-08-21,2028-05-21,4930900.0,18.63,0,0,0.0
901481,700932,CL,7,2018,ACTIVE,2025-12-31,2026-11-30,360900.0,14.27,25,2,69156.25
901482,700933,PL,12,2096,ACTIVE,2025-08-14,2026-11-14,908400.0,12.59,54,1,65083.9
901483,700933,BL,12,2017,CLOSED,2024-02-03,2026-04-03,476200.0,15.33,0,0,0.0
901484,700933,BL,13,2054,CLOSED,2024-02-24,2028-08-24,739300.0,15.14,0,0,0.0
901485,700934,TWL,9,2006,CLOSED,2023-11-18,2025-10-18,230100.0,14.8,0,0,0.0
901486,700935,EL,2,2118,CLOSED,2023-07-20,2028-03-20,1515000.0,10.8,0,0,0.0
901487,700936,MFI,6,2092,CLOSED,2023-11-17,2024-06-17,17400.0,23.01,0,0,0.0
901488,700936,PL,7,2112,ACTIVE,2025-03-04,2027-01-04,1248300.0,19.33,51,1,66763.15
901489,700937,GL,20,2080,CLOSED,2021-09-03,2022-04-03,910300.0,8.65,0,0,0.0
901490,700937,TWL,19,2081,ACTIVE,2024-07-21,2026-03-21,84200.0,12.63,29,2,9235.29
901491,700937,GL,20,2080,ACTIVE,2020-04-07,2020-11-07,83800.0,8.54,212,7,83800.0
901492,700938,CL,5,2014,CLOSED,2018-05-09,2019-03-09,61300.0,15.44,0,0,0.0
901493,700939,MFI,8,2034,CLOSED,2021-07-05,2022-05-05,45300.0,21.82,0,0,0.0
901494,700939,CL,9,2001,CLOSED,2018-03-19,2019-01-19,148400.0,16.17,0,0,0.0
901495,700940,TWL,17,2060,ACTIVE,2024-09-17,2026-08-17,103000.0,13.92,167,5,24771.16
901496,700940,TWL,4,2091,CLOSED,2019-08-24,2021-08-24,154400.0,14.26,0,0,0.0
901497,700941,BL,7,2112,CLOSED,2018-07-24,2019-11-24,4688200.0,16.41,0,0,0.0
901498,700941,EL,7,2079,CLOSED,2019-02-26,2022-04-26,1457000.0,9.2,0,0,0.0
901499,700941,CL,7,2079,ACTIVE,2020-12-21,2022-06-21,24400.0,14.19,204,6,8713.27
901500,700942,BL,9,2057,CLOSED,2020-03-23,2024-06-23,119500.0,17.24,0,0,0.0
901501,700942,GL,10,2071,CLOSED,2021-01-13,2021-07-13,1723500.0,8.99,0,0,0.0
901502,700943,TWL,13,2107,CLOSED,2022-12-12,2024-03-12,51200.0,13.91,0,0,0.0
901503,700943,TWL,12,2096,CLOSED,2022-11-02,2023-11-02,83700.0,13.92,0,0,0.0
901504,700944,PL,3,2097,CLOSED,2021-09-02,2023-05-02,644900.0,13.28,0,0,0.0
901505,700945,PL,13,2094,CLOSED,2024-04-28,2025-08-28,1378000.0,17.99,0,0,0.0
901506,700945,HL,15,2074,CLOSED,2023-02-06,2027-04-06,1443700.0,9.93,0,0,0.0
901507,700946,PL,13,2029,CLOSED,2023-02-13,2025-01-13,362900.0,18.73,0,0,0.0
901508,700946,TWL,13,2054,ACTIVE,2021-04-28,2022-06-28,159700.0,14.9,17,2,24537.69
901509,700947,EL,16,2078,ACTIVE,2025-11-17,2030-01-17,912600.0,10.91,39,1,22589.82
901510,700947,TWL,18,2098,CLOSED,2024-09-08,2025-11-08,194000.0,14.92,0,0,0.0
901511,700948,PL,22,2022,ACTIVE,2020-09-19,2022-05-19,602800.0,11.0,30,1,32823.87
901512,700949,MFI,18,2098,CLOSED,2023-06-11,2024-05-11,40400.0,21.75,0,0,0.0
901513,700949,GL,5,2099,ACTIVE,2023-05-16,2024-04-16,1893100.0,8.91,26,3,531669.95
901514,700950,PL,7,2010,ACTIVE,2018-04-11,2019-05-11,623000.0,17.09,40,1,52093.75
901515,700950,GL,7,2087,CLOSED,2023-08-08,2024-02-08,1663800.0,9.06,0,0,0.0
901516,700951,HL,6,2042,CLOSED,2025-03-25,2031-06-25,4903300.0,10.12,0,0,0.0
901517,700951,MFI,5,2003,ACTIVE,2024-03-26,2025-02-26,57500.0,21.71,35,2,11315.29
901518,700952,BL,12,2033,ACTIVE,2020-05-16,2025-02-16,3191100.0,17.1,272,9,689246.2
901519,700953,PL,16,2037,CLOSED,2025-04-05,2026-06-05,61400.0,14.47,0,0,0.0
901520,700953,PL,18,2120,ACTIVE,2025-04-25,2026-12-25,987800.0,14.23,115,3,163416.17
901521,700954,CL,13,2029,CLOSED,2018-10-09,2019-12-09,224000.0,14.33,0,0,0.0
901522,700955,CL,21,2008,CLOSED,2024-07-15,2026-01-15,171000.0,14.09,0,0,0.0
901523,700955,PL,5,2003,CLOSED,2025-04-17,2026-09-17,1061200.0,14.75,0,0,0.0
901524,700956,PL,20,2080,CLOSED,2024-11-29,2026-03-29,592400.0,16.61,0,0,0.0
901525,700957,PL,6,2053,CLOSED,2025-06-04,2026-09-04,1232400.0,19.13,0,0,0.0
901526,700957,EL,5,2099,CLOSED,2020-11-08,2025-06-08,1509800.0,10.97,0,0,0.0
901527,700958,MFI,20,2056,CLOSED,2025-03-16,2025-09-16,54300.0,20.88,0,0,0.0
901528,700959,PL,6,2053,CLOSED,2021-02-13,2022-04-13,1354300.0,12.77,0,0,0.0
901529,700960,TWL,22,2019,CLOSED,2019-12-20,2021-10-20,103900.0,11.65,0,0,0.0
901530,700961,LAP,12,2096,ACTIVE,2023-04-13,2028-09-13,10027800.0,11.32,75,2,408371.44
901531,700962,PL,9,2046,CLOSED,2022-04-19,2023-06-19,472500.0,14.62,0,0,0.0
901532,700962,EL,11,2039,ACTIVE,2019-04-09,2024-02-09,2681800.0,9.08,8,2,113303.95
901533,700962,TWL,11,2048,ACTIVE,2022-11-08,2023-11-08,38200.0,12.2,160,5,16481.91
901534,700962,TWL,2,2062,ACTIVE,2021-12-12,2023-12-12,53700.0,12.12,365,12,28466.99
901535,700963,EL,16,2078,CLOSED,2025-10-13,2028-05-13,1938100.0,10.07,0,0,0.0
901536,700963,TWL,13,2094,CLOSED,2025-08-06,2027-03-06,255900.0,13.46,0,0,0.0
901537,700964,CL,19,2109,ACTIVE,2024-01-30,2025-06-30,389900.0,15.43,53,1,25353.83
901538,700964,BL,20,2031,CLOSED,2025-06-20,2026-09-20,2084300.0,17.15,0,0,0.0
901539,700964,PL,1,2049,CLOSED,2023-02-05,2024-11-05,504900.0,16.26,0,0,0.0
901540,700965,AL,13,2054,CLOSED,2023-08-13,2027-08-13,1328400.0,12.14,0,0,0.0
901541,700966,GL,7,2087,CLOSED,2023-03-16,2023-11-16,1092000.0,9.4,0,0,0.0
901542,700966,GL,7,2010,CLOSED,2022-09-24,2023-08-24,1581800.0,9.46,0,0,0.0
901543,700967,GL,7,2112,CLOSED,2024-03-05,2025-03-05,492400.0,8.54,0,0,0.0
901544,700967,CL,7,2018,ACTIVE,2024-02-01,2024-12-01,188200.0,14.78,24,1,19873.53
901545,700967,TWL,9,2006,CLOSED,2025-11-22,2027-09-22,33900.0,13.13,0,0,0.0
901546,700967,CL,7,2087,CLOSED,2025-08-15,2026-11-15,442900.0,14.93,0,0,0.0
901547,700968,BL,9,2001,CLOSED,2021-01-28,2025-03-28,4482500.0,17.51,0,0,0.0
901548,700969,EL,11,2064,ACTIVE,2025-02-28,2028-10-28,1767200.0,11.15,303,10,466959.16
901549,700969,GL,7,2087,CLOSED,2025-06-03,2026-06-03,177200.0,9.77,0,0,0.0
901550,700970,LAP,7,2112,CLOSED,2024-09-06,2027-03-06,11456400.0,10.57,0,0,0.0
901551,700970,MFI,7,2079,CLOSED,2019-11-12,2020-05-12,21700.0,20.26,0,0,0.0
901552,700970,MFI,7,2010,ACTIVE,2021-08-01,2022-06-01,41300.0,19.9,137,4,17339.15
901553,700971,PL,2,2106,CLOSED,2025-01-04,2026-11-04,848600.0,12.37,0,0,0.0
901554,700972,AL,6,2092,CLOSED,2023-01-11,2026-03-11,2865000.0,9.89,0,0,0.0
901555,700973,BL,23,2005,ACTIVE,2019-05-21,2021-07-21,1906800.0,17.36,318,10,818628.14
901556,700974,BL,1,2004,CLOSED,2022-09-25,2027-05-25,2632400.0,18.12,0,0,0.0
901557,700974,EL,9,2046,CLOSED,2025-10-23,2028-10-23,144000.0,10.58,0,0,0.0
901558,700974,PL,20,2031,CLOSED,2020-03-09,2021-05-09,716700.0,17.47,0,0,0.0
901559,700975,AL,9,2057,CLOSED,2025-09-28,2027-07-28,1342200.0,11.42,0,0,0.0
901560,700975,EL,5,2003,CLOSED,2025-09-01,2030-03-01,2274300.0,10.41,0,0,0.0
901561,700976,BL,6,2053,CLOSED,2019-11-22,2023-10-22,268200.0,18.25,0,0,0.0
901562,700977,PL,12,2072,ACTIVE,2020-10-10,2022-03-10,303100.0,15.8,49,1,19755.72
901563,700977,AL,19,2116,CLOSED,2023-03-08,2025-08-08,718300.0,11.16,0,0,0.0
901564,700978,MFI,16,2027,CLOSED,2019-09-27,2020-06-27,82800.0,20.55,0,0,0.0
901565,700979,GL,7,2087,ACTIVE,2022-09-09,2023-03-09,1370700.0,8.64,77,2,463471.24
901566,700980,PL,13,2107,CLOSED,2020-04-26,2022-02-26,406100.0,15.79,0,0,0.0
901567,700980,GL,2,2059,ACTIVE,2021-05-19,2022-01-19,422200.0,9.0,45,1,54165.44
901568,700981,GL,4,2090,ACTIVE,2022-04-09,2023-03-09,1940600.0,9.04,228,7,1253391.8
901569,700981,EL,14,2009,CLOSED,2023-01-06,2026-09-06,1996600.0,10.05,0,0,0.0
901570,700981,TWL,4,2025,CLOSED,2025-05-10,2027-05-10,184400.0,12.91,0,0,0.0
901571,700982,PL,21,2088,CLOSED,2022-06-10,2023-11-10,57100.0,16.09,0,0,0.0
901572,700982,MFI,22,2022,CLOSED,2025-09-17,2026-06-17,81400.0,21.18,0,0,0.0
901573,700982,PL,3,2117,ACTIVE,2020-03-14,2021-09-14,74200.0,16.14,20,1,4606.9
901574,700983,PL,7,2112,CLOSED,2020-07-11,2022-01-11,947800.0,17.81,0,0,0.0
901575,700984,HL,21,2008,CLOSED,2021-06-27,2024-07-27,6165200.0,8.56,0,0,0.0
901576,700985,PL,3,2084,CLOSED,2018-09-22,2019-12-22,1348400.0,14.11,0,0,0.0
901577,700985,GL,2,2059,ACTIVE,2021-05-26,2022-02-26,421900.0,8.24,95,3,143530.15
901578,700985,MFI,3,2083,CLOSED,2025-05-30,2026-02-28,5800.0,19.45,0,0,0.0
901579,700986,PL,15,2074,ACTIVE,2024-03-27,2025-04-27,140200.0,17.86,21,1,11766.25
901580,700986,MFI,19,2116,CLOSED,2024-09-13,2025-08-13,55500.0,22.17,0,0,0.0
901581,700987,PL,3,2110,CLOSED,2025-09-14,2027-04-14,1448000.0,17.8,0,0,0.0
901582,700987,AL,15,2073,CLOSED,2025-02-28,2026-09-28,692400.0,11.74,0,0,0.0
901583,700988,GL,7,2087,CLOSED,2024-03-05,2024-12-05,1064400.0,9.33,0,0,0.0
901584,700989,TWL,14,2082,CLOSED,2025-05-07,2027-05-07,75100.0,13.13,0,0,0.0
901585,700989,BL,14,2100,CLOSED,2023-02-24,2026-10-24,109600.0,16.74,0,0,0.0
901586,700990,GL,21,2066,CLOSED,2024-09-25,2025-03-25,1341500.0,7.65,0,0,0.0
901587,700990,CL,21,2088,CLOSED,2023-04-29,2024-04-29,241400.0,13.62,0,0,0.0
901588,700991,AL,19,2116,CLOSED,2021-03-02,2023-04-02,1122600.0,10.26,0,0,0.0
901589,700992,TWL,3,2067,ACTIVE,2025-04-14,2026-05-14,222100.0,11.54,39,2,35993.37
901590,700993,AL,17,2060,ACTIVE,2022-09-17,2026-09-17,126100.0,9.8,40,2,6295.03
901591,700994,CL,16,2027,CLOSED,2023-02-27,2024-08-27,431500.0,13.41,0,0,0.0
901592,700995,MFI,11,2048,CLOSED,2021-05-01,2022-04-01,10000.0,19.85,0,0,0.0
901593,700995,EL,11,2039,CLOSED,2018-07-15,2022-11-15,1527900.0,9.41,0,0,0.0
901594,700996,EL,20,2056,CLOSED,2023-12-15,2027-12-15,2344800.0,9.54,0,0,0.0
901595,700997,CL,12,2072,CLOSED,2023-10-04,2025-02-04,363800.0,15.3,0,0,0.0
901596,700998,AL,12,2033,CLOSED,2025-04-13,2026-05-13,799800.0,12.26,0,0,0.0
901597,700999,HL,11,2048,ACTIVE,2025-06-05,2029-10-05,1416200.0,10.84,215,7,231321.08
901598,700999,AL,11,2039,CLOSED,2025-10-21,2027-07-21,254600.0,12.2,0,0,0.0
901599,700999,BL,21,2008,CLOSED,2024-03-07,2028-07-07,207400.0,19.52,0,0,0.0
901600,701000,EL,6,2053,CLOSED,2022-08-24,2026-07-24,2310600.0,10.13,0,0,0.0
901601,701001,PL,20,2080,ACTIVE,2019-11-10,2021-10-10,994900.0,12.42,19,1,48331.4
901602,701001,BL,12,2017,ACTIVE,2018-01-24,2021-10-24,4921400.0,14.83,303,10,1339629.11
901603,701002,MFI,17,2055,ACTIVE,2020-10-15,2021-09-15,69100.0,21.57,6,1,6856.18
901604,701003,PL,6,2092,CLOSED,2022-03-27,2023-11-27,121600.0,17.0,0,0,0.0
901605,701004,AL,11,2030,ACTIVE,2024-10-28,2027-07-28,138900.0,9.92,54,1,4786.98
901606,701005,LAP,15,2015,CLOSED,2024-11-02,2030-02-02,2170700.0,11.45,0,0,0.0
901607,701005,PL,21,2008,CLOSED,2023-10-12,2025-09-12,209300.0,15.82,0,0,0.0
901608,701005,MFI,12,2096,ACTIVE,2025-07-17,2026-05-17,73800.0,21.08,195,6,45812.32
901609,701006,PL,22,2026,CLOSED,2021-12-14,2023-06-14,73000.0,16.7,0,0,0.0
901610,701006,AL,17,2060,ACTIVE,2023-03-23,2025-11-23,2743800.0,11.16,42,1,98612.4
901611,701006,TWL,15,2015,CLOSED,2023-11-23,2025-11-23,42400.0,13.72,0,0,0.0
901612,701007,MFI,11,2064,ACTIVE,2024-08-22,2025-03-22,98100.0,18.9,55,1,14679.77
901613,701008,PL,2,2106,CLOSED,2022-07-23,2023-07-23,330800.0,14.7,0,0,0.0
901614,701009,HL,25,2061,ACTIVE,2018-01-05,2022-01-05,6586800.0,8.84,34,1,162217.83
901615,701009,HL,25,2013,CLOSED,2020-08-10,2027-07-10,6509200.0,9.07,0,0,0.0
901616,701010,PL,4,2091,CLOSED,2025-11-13,2027-07-13,738900.0,17.36,0,0,0.0
901617,701010,TWL,2,2118,CLOSED,2025-07-09,2026-10-09,295600.0,13.55,0,0,0.0
901618,701011,TWL,15,2012,CLOSED,2024-07-10,2026-04-10,38600.0,12.2,0,0,0.0
901619,701011,HL,17,2058,CLOSED,2022-07-03,2028-08-03,1503800.0,9.32,0,0,0.0
901620,701012,AL,1,2004,CLOSED,2019-11-11,2022-12-11,358400.0,10.62,0,0,0.0
901621,701012,PL,2,2108,ACTIVE,2018-06-05,2019-06-05,1481400.0,15.47,6,1,132331.46
901622,701013,BL,7,2087,CLOSED,2025-11-22,2029-12-22,757400.0,16.31,0,0,0.0
901623,701013,MFI,7,2018,ACTIVE,2025-11-18,2026-08-18,26600.0,20.19,274,9,26600.0
901624,701014,PL,12,2072,ACTIVE,2025-04-24,2026-08-24,642000.0,13.39,112,3,129214.33
901625,701015,MFI,13,2107,ACTIVE,2020-08-18,2021-05-18,7500.0,19.67,114,3,2622.88
901626,701015,PL,13,2007,CLOSED,2021-06-23,2022-10-23,713200.0,13.62,0,0,0.0
901627,701016,GL,13,2029,ACTIVE,2023-11-27,2024-06-27,1207500.0,9.01,42,1,176395.07
901628,701017,EL,15,2074,ACTIVE,2025-12-29,2029-02-28,2234200.0,9.42,94,3,201512.24
901629,701017,EL,11,2048,CLOSED,2021-04-09,2025-11-09,2370900.0,9.33,0,0,0.0
901630,701017,GL,17,2055,CLOSED,2020-08-22,2021-06-22,1537300.0,8.52,0,0,0.0
901631,701018,TWL,11,2039,CLOSED,2019-04-23,2020-07-23,299300.0,14.57,0,0,0.0
901632,701019,GL,19,2081,CLOSED,2022-11-29,2023-09-29,745000.0,10.2,0,0,0.0
901633,701019,AL,11,2064,ACTIVE,2023-08-30,2025-12-30,115300.0,11.9,33,1,4689.72
901634,701020,BL,8,2114,ACTIVE,2023-09-23,2028-08-23,3796200.0,16.25,173,5,450749.23
901635,701020,AL,5,2099,CLOSED,2023-01-27,2026-10-27,2852400.0,10.57,0,0,0.0
901636,701021,GL,13,2007,ACTIVE,2020-01-26,2020-07-26,529800.0,8.31,194,6,529800.0
901637,701021,GL,13,2054,CLOSED,2018-03-18,2019-02-18,70000.0,8.5,0,0,0.0
901638,701022,CL,21,2036,ACTIVE,2019-11-04,2020-06-04,22200.0,15.42,60,2,6546.59
901639,701023,EL,1,2032,ACTIVE,2025-03-03,2028-12-03,1444300.0,10.82,309,10,373132.56
901640,701024,GL,19,2111,ACTIVE,2018-11-26,2019-09-26,1963000.0,8.69,30,3,603842.55
901641,701025,PL,24,2047,ACTIVE,2021-07-06,2023-06-06,417300.0,18.25,31,2,42307.53
901642,701026,EL,8,2070,CLOSED,2020-10-20,2023-07-20,2832100.0,9.64,0,0,0.0
901643,701026,BL,5,2014,CLOSED,2025-07-08,2028-06-08,306200.0,16.56,0,0,0.0
901644,701027,GL,2,2062,ACTIVE,2023-02-08,2024-02-08,222700.0,8.7,35,1,19304.52
901645,701027,PL,4,2091,ACTIVE,2018-11-24,2020-04-24,241800.0,15.18,171,5,76555.96
901646,701028,LAP,4,2085,ACTIVE,2022-04-14,2028-08-14,1407600.0,12.26,9,1,26452.47
901647,701029,BL,19,2111,ACTIVE,2023-03-06,2024-10-06,2956200.0,16.74,19,1,175743.6
901648,701029,HL,19,2116,ACTIVE,2020-12-18,2025-05-18,7495600.0,9.56,203,6,1015107.23
901649,701030,CL,3,2021,CLOSED,2024-05-02,2024-11-02,147000.0,13.6,0,0,0.0
901650,701031,BL,8,2038,CLOSED,2023-11-08,2028-07-08,2487300.0,15.63,0,0,0.0
901651,701032,AL,23,2069,CLOSED,2025-03-05,2026-06-05,1881500.0,12.15,0,0,0.0
901652,701033,GL,3,2084,ACTIVE,2021-10-07,2022-07-07,125900.0,8.1,282,9,125900.0
901653,701033,EL,4,2091,ACTIVE,2024-04-12,2027-04-12,502100.0,9.32,274,9,138923.27
901654,701033,CL,4,2115,CLOSED,2021-12-15,2022-07-15,54700.0,13.86,0,0,0.0
901655,701034,PL,22,2019,ACTIVE,2022-02-16,2023-04-16,519600.0,16.45,37,2,80427.64
901656,701035,PL,21,2113,CLOSED,2024-03-13,2025-05-13,826800.0,16.91,0,0,0.0
901657,701036,CL,22,2019,CLOSED,2020-09-10,2021-07-10,438600.0,16.62,0,0,0.0
901658,701036,GL,21,2113,CLOSED,2022-12-05,2023-08-05,1915600.0,9.83,0,0,0.0
901659,701037,AL,9,2006,CLOSED,2019-01-18,2020-12-18,298800.0,11.03,0,0,0.0
901660,701038,EL,1,2032,CLOSED,2023-04-27,2027-11-27,647600.0,9.66,0,0,0.0
901661,701038,AL,19,2116,CLOSED,2022-08-21,2026-08-21,242600.0,10.72,0,0,0.0
901662,701039,PL,5,2003,CLOSED,2022-08-06,2024-03-06,473800.0,11.16,0,0,0.0
901663,701040,TWL,18,2077,CLOSED,2023-11-29,2025-01-29,52300.0,11.56,0,0,0.0
901664,701041,PL,10,2071,CLOSED,2020-02-04,2021-12-04,759400.0,12.84,0,0,0.0
901665,701041,AL,14,2050,CLOSED,2020-11-05,2024-09-05,333900.0,9.87,0,0,0.0
901666,701042,HL,23,2023,ACTIVE,2025-04-30,2031-12-30,7939200.0,8.5,203,6,763020.19
901667,701043,GL,1,2020,ACTIVE,2018-07-11,2019-05-11,375800.0,10.3,302,10,375800.0
901668,701043,CL,3,2110,CLOSED,2019-10-19,2020-07-19,19300.0,16.96,0,0,0.0
901669,701044,PL,25,2011,CLOSED,2020-03-03,2021-08-03,82300.0,16.39,0,0,0.0
901670,701045,CL,15,2073,ACTIVE,2020-11-10,2021-10-10,301100.0,15.6,292,9,249487.79
901671,701046,PL,16,2078,CLOSED,2024-04-23,2026-04-23,295900.0,13.61,0,0,0.0
901672,701046,TWL,21,2036,CLOSED,2022-12-29,2024-12-29,134900.0,11.48,0,0,0.0
