NPA_ID,LOAN_ID,AS_OF_DATE,NPA_CATEGORY,DPD_AS_OF_DATE,PROVISION_AMT
2746,900207,2026-07-25,REGULAR,19,507.008
2747,906770,2026-07-25,REGULAR,10,11.75042
2748,907312,2026-07-25,REGULAR,41,573.95218
2749,904001,2026-07-25,NPA,233,99999.99999
2750,907114,2026-07-25,NPA,291,99999.99999
2751,900196,2026-07-25,REGULAR,40,36.37155
2752,900599,2026-07-25,REGULAR,21,1279.65843
2753,903240,2026-07-25,REGULAR,1,223.6666
2754,907022,2026-07-25,REGULAR,31,17.83355
2755,907399,2026-07-25,NPA,216,13426.8
2756,902019,2026-07-25,REGULAR,26,34.88785
2757,902126,2026-07-25,REGULAR,19,355.5813
2758,902137,2026-07-25,REGULAR,54,622.08795
2759,902578,2026-07-25,NPA,291,64542.324
2760,901016,2026-07-25,REGULAR,30,73.3598
2761,900548,2026-07-25,REGULAR,13,13.32398
2762,903703,2026-07-25,REGULAR,45,347.06133
2763,906856,2026-07-25,REGULAR,35,30.10328
2764,906165,2026-07-25,REGULAR,32,24.3136
2765,900079,2026-07-25,NPA,104,56013.17528
2766,901688,2026-07-25,REGULAR,43,316.43705
2767,902580,2026-07-25,NPA,245,69109.6318
2768,902286,2026-07-25,REGULAR,40,21.87915
2769,905189,2026-07-25,NPA,257,24394.72288
2770,902195,2026-07-25,REGULAR,23,477.8657
2771,904865,2026-07-25,REGULAR,45,12.47162
2772,903655,2026-07-25,REGULAR,5,651.77202
2773,905390,2026-07-25,REGULAR,45,25.71645
2774,906582,2026-07-25,NPA,306,84640.842
2775,907520,2026-07-25,REGULAR,35,62.1243
2776,907179,2026-07-25,REGULAR,15,601.8092
2777,901655,2026-07-25,REGULAR,37,201.0691
2778,901209,2026-07-25,NPA,157,99999.99999
2779,901052,2026-07-25,REGULAR,11,43.2769
2780,900278,2026-07-25,REGULAR,7,65.04797
2781,906007,2026-07-25,NPA,221,29828.8
2782,905780,2026-07-25,REGULAR,31,20.85068
2783,907547,2026-07-25,REGULAR,41,14.3516
2784,903223,2026-07-25,NPA,156,93835.8243
2785,903224,2026-07-25,NPA,250,7144.0
2786,905813,2026-07-25,REGULAR,42,58.87483
2787,900180,2026-07-25,NPA,254,67909.26402
2788,905340,2026-07-25,NPA,306,19587.01794
2789,902672,2026-07-25,REGULAR,24,30.65455
2790,905113,2026-07-25,NPA,125,99752.4792
2791,900365,2026-07-25,REGULAR,40,16.86598
2792,901739,2026-07-25,REGULAR,52,206.31873
2793,901471,2026-07-25,REGULAR,49,30.7948
2794,903739,2026-07-25,REGULAR,43,18.51033
2795,901953,2026-07-25,REGULAR,55,118.24198
2796,905853,2026-07-25,WRITE_OFF,365,99999.99999
2797,906213,2026-07-25,NPA,316,99999.99999
2798,900279,2026-07-25,REGULAR,33,10.85862
2799,900458,2026-07-25,REGULAR,39,6.36398
2800,904234,2026-07-25,REGULAR,37,251.26353
2801,906446,2026-07-25,REGULAR,38,2.64255
2802,907235,2026-07-25,REGULAR,41,82.67157
2803,902691,2026-07-25,REGULAR,17,277.99193
2804,906945,2026-07-25,REGULAR,44,90.61038
2805,900894,2026-07-25,REGULAR,16,208.14937
2806,904956,2026-07-25,NPA,363,40502.43936
2807,906462,2026-07-25,REGULAR,78,15.19098
2808,905682,2026-07-25,NPA,160,999.3545
2809,900509,2026-07-25,REGULAR,15,69.81803
2810,906414,2026-07-25,REGULAR,42,82.92933
2811,903723,2026-07-25,REGULAR,19,53.2732
2812,903132,2026-07-25,REGULAR,25,137.05835
2813,906295,2026-07-25,REGULAR,36,2.5155
2814,900471,2026-07-25,REGULAR,33,71.7275
2815,905479,2026-07-25,REGULAR,38,31.06488
2816,907991,2026-07-25,REGULAR,16,13.03243
2817,904478,2026-07-25,NPA,231,99999.99999
2818,902608,2026-07-25,REGULAR,24,15.5998
2819,905809,2026-07-25,NPA,163,31846.25816
2820,907987,2026-07-25,NPA,197,99999.99999
2821,900821,2026-07-25,NPA,102,59958.41466
2822,900606,2026-07-25,NPA,354,99999.99999
2823,905420,2026-07-25,REGULAR,2,104.4416
2824,905369,2026-07-25,REGULAR,45,123.41993
2825,901175,2026-07-25,NPA,193,3247.08668
2826,904845,2026-07-25,NPA,225,15870.9264
2827,904815,2026-07-25,REGULAR,42,140.7077
2828,906253,2026-07-25,REGULAR,54,175.74633
2829,907083,2026-07-25,NPA,163,3002.92
2830,903208,2026-07-25,REGULAR,2,142.10905
2831,901508,2026-07-25,REGULAR,17,61.34422
2832,907605,2026-07-25,REGULAR,44,20.02523
2833,900257,2026-07-25,REGULAR,79,1783.20837
2834,904077,2026-07-25,REGULAR,49,406.50445
2835,903136,2026-07-25,REGULAR,31,17.59273
2836,907916,2026-07-25,REGULAR,38,181.45947
2837,905401,2026-07-25,REGULAR,7,593.57147
2838,905994,2026-07-25,NPA,189,27024.48288
2839,901520,2026-07-25,NPA,115,32683.234
2840,900586,2026-07-25,NPA,104,53044.48594
2841,903202,2026-07-25,REGULAR,72,443.04147
2842,906834,2026-07-25,REGULAR,2,386.9313
2843,900167,2026-07-25,REGULAR,25,44.33852
2844,902054,2026-07-25,REGULAR,45,409.2013
2845,902442,2026-07-25,REGULAR,50,136.60775
2846,906527,2026-07-25,REGULAR,36,29.54758
2847,900055,2026-07-25,REGULAR,45,310.6515
2848,904506,2026-07-25,REGULAR,29,82.4673
2849,901784,2026-07-25,REGULAR,41,386.24957
2850,907841,2026-07-25,REGULAR,41,130.52953
2851,900044,2026-07-25,REGULAR,17,30.44718
2852,905738,2026-07-25,REGULAR,69,763.24225
2853,906592,2026-07-25,REGULAR,70,140.49932
2854,901405,2026-07-25,NPA,126,60946.9032
2855,905303,2026-07-25,NPA,312,99999.99999
2856,905840,2026-07-25,REGULAR,45,64.412
2857,904347,2026-07-25,REGULAR,17,33.79183
2858,904149,2026-07-25,NPA,259,99999.99999
2859,902423,2026-07-25,NPA,253,99999.99999
2860,900315,2026-07-25,REGULAR,34,16.14095
2861,901956,2026-07-25,NPA,183,29519.09184
2862,900198,2026-07-25,NPA,344,99999.99999
2863,900331,2026-07-25,REGULAR,9,135.92317
2864,904074,2026-07-25,REGULAR,43,577.9092
2865,902395,2026-07-25,REGULAR,30,19.6467
2866,904309,2026-07-25,NPA,282,99999.99999
2867,905843,2026-07-25,REGULAR,34,4.17948
2868,901476,2026-07-25,REGULAR,54,69.87855
2869,901976,2026-07-25,NPA,321,99999.99999
2870,906780,2026-07-25,REGULAR,26,65.40975
2871,903485,2026-07-25,REGULAR,4,9.01673
2872,906423,2026-07-25,REGULAR,35,146.20413
2873,904947,2026-07-25,REGULAR,37,162.26433
2874,901786,2026-07-25,REGULAR,35,754.36095
2875,905799,2026-07-25,REGULAR,23,1552.73473
2876,901633,2026-07-25,REGULAR,33,11.7243
2877,907237,2026-07-25,REGULAR,54,54.56723
2878,900955,2026-07-25,REGULAR,32,81.97532
2879,901157,2026-07-25,NPA,225,17472.0
2880,903495,2026-07-25,REGULAR,42,194.88153
2881,903694,2026-07-25,NPA,127,99999.99999
2882,907470,2026-07-25,REGULAR,52,3.69515
2883,904271,2026-07-25,NPA,190,21666.015
2884,902750,2026-07-25,REGULAR,48,176.91535
2885,903500,2026-07-25,REGULAR,83,359.71135
2886,902251,2026-07-25,NPA,244,99999.99999
2887,904781,2026-07-25,NPA,126,31962.9495
2888,907961,2026-07-25,REGULAR,7,360.4426
2889,901897,2026-07-25,REGULAR,33,189.59088
2890,905322,2026-07-25,REGULAR,40,45.5411
2891,901747,2026-07-25,NPA,286,99999.99999
2892,902587,2026-07-25,REGULAR,14,7.96413
2893,907003,2026-07-25,REGULAR,69,283.2996
2894,903919,2026-07-25,NPA,102,13318.2906
2895,903557,2026-07-25,REGULAR,53,51.09345
2896,906042,2026-07-25,REGULAR,21,13.43255
2897,901946,2026-07-25,REGULAR,15,343.18365
2898,900919,2026-07-25,WRITE_OFF,365,99999.99999
2899,900336,2026-07-25,REGULAR,43,44.2304
2900,900381,2026-07-25,REGULAR,28,46.53063
2901,901511,2026-07-25,REGULAR,30,82.05968
2902,904105,2026-07-25,REGULAR,42,15.38875
2903,901149,2026-07-25,REGULAR,17,8.64013
2904,902218,2026-07-25,REGULAR,11,128.91913
2905,905279,2026-07-25,REGULAR,22,16.32907
2906,903466,2026-07-25,NPA,130,10699.8576
2907,903999,2026-07-25,NPA,278,85065.16184
2908,905194,2026-07-25,REGULAR,31,35.59927
2909,900217,2026-07-25,REGULAR,11,22.30517
2910,902400,2026-07-25,REGULAR,31,188.03285
2911,903030,2026-07-25,REGULAR,26,234.9112
2912,907943,2026-07-25,REGULAR,26,54.7447
2913,902100,2026-07-25,NPA,282,99999.99999
2914,903695,2026-07-25,REGULAR,33,33.79633
2915,900749,2026-07-25,NPA,152,18016.01238
2916,902046,2026-07-25,NPA,201,25975.72584
2917,900852,2026-07-25,REGULAR,24,278.74005
2918,906084,2026-07-25,REGULAR,42,41.31297
2919,903597,2026-07-25,REGULAR,34,332.85905
2920,902173,2026-07-25,REGULAR,46,5.69128
2921,902637,2026-07-25,REGULAR,18,502.40168
2922,902222,2026-07-25,REGULAR,7,291.18097
2923,903286,2026-07-25,REGULAR,43,3.88033
2924,904884,2026-07-25,NPA,286,99999.99999
2925,903677,2026-07-25,REGULAR,65,259.72685
2926,902025,2026-07-25,NPA,183,99999.99999
2927,901621,2026-07-25,REGULAR,6,330.82865
2928,901772,2026-07-25,REGULAR,3,36.85068
2929,905135,2026-07-25,REGULAR,50,505.30143
2930,904455,2026-07-25,REGULAR,41,20.66702
2931,907354,2026-07-25,REGULAR,7,29.88393
2932,907086,2026-07-25,NPA,234,4905.6
2933,904855,2026-07-25,REGULAR,33,25.65793
2934,906403,2026-07-25,NPA,173,98621.91256
2935,903337,2026-07-25,NPA,264,6107.47698
2936,904748,2026-07-25,REGULAR,32,444.7245
2937,907945,2026-07-25,REGULAR,48,25.45915
2938,903053,2026-07-25,REGULAR,45,40.94358
2939,905513,2026-07-25,REGULAR,75,412.46978
2940,903189,2026-07-25,REGULAR,36,3.35128
2941,902155,2026-07-25,REGULAR,13,46.14722
2942,906848,2026-07-25,REGULAR,24,19.45303
2943,905119,2026-07-25,NPA,107,9048.78328
2944,903608,2026-07-25,REGULAR,77,252.73943
2945,904301,2026-07-25,NPA,336,99999.99999
2946,900679,2026-07-25,NPA,286,99999.99999
2947,902484,2026-07-25,REGULAR,27,595.85217
2948,904413,2026-07-25,REGULAR,9,106.25668
2949,903142,2026-07-25,REGULAR,61,9.9779
2950,904951,2026-07-25,REGULAR,37,24.14358
2951,904244,2026-07-25,REGULAR,65,473.49757
2952,903750,2026-07-25,REGULAR,53,8.79218
2953,903914,2026-07-25,NPA,121,13409.51092
2954,906966,2026-07-25,NPA,257,99999.99999
2955,903073,2026-07-25,REGULAR,11,270.82665
2956,903912,2026-07-25,REGULAR,31,243.57778
2957,903622,2026-07-25,NPA,154,24063.46872
2958,901780,2026-07-25,REGULAR,1,35.20347
2959,905132,2026-07-25,REGULAR,40,694.34783
2960,905970,2026-07-25,REGULAR,41,127.98132
2961,902934,2026-07-25,NPA,330,12102.3504
2962,901627,2026-07-25,REGULAR,42,440.98768
2963,907241,2026-07-25,NPA,341,99999.99999
2964,901353,2026-07-25,REGULAR,34,187.76717
2965,900354,2026-07-25,NPA,114,6303.49236
2966,904036,2026-07-25,NPA,285,99999.99999
2967,902327,2026-07-25,NPA,95,26308.944
2968,901530,2026-07-25,REGULAR,75,1020.9286
2969,901150,2026-07-25,REGULAR,53,48.8095
2970,901514,2026-07-25,REGULAR,40,130.23438
2971,901046,2026-07-25,REGULAR,20,96.65497
2972,902120,2026-07-25,REGULAR,21,49.63058
2973,905370,2026-07-25,NPA,292,99999.99999
2974,907311,2026-07-25,REGULAR,36,271.88572
2975,904757,2026-07-25,NPA,301,99999.99999
2976,905177,2026-07-25,REGULAR,78,244.15117
2977,902219,2026-07-25,NPA,222,99999.99999
2978,902953,2026-07-25,REGULAR,34,11.44238
2979,900421,2026-07-25,REGULAR,26,322.99835
2980,905977,2026-07-25,REGULAR,36,350.6903
2981,901093,2026-07-25,REGULAR,31,755.12845
2982,907682,2026-07-25,REGULAR,50,12.23813
2983,905524,2026-07-25,NPA,341,99999.99999
2984,903872,2026-07-25,NPA,202,14485.30798
2985,901143,2026-07-25,NPA,259,40547.66624
2986,904013,2026-07-25,NPA,189,20292.31152
2987,902519,2026-07-25,NPA,164,24057.48636
2988,903539,2026-07-25,REGULAR,50,3.46798
2989,905693,2026-07-25,REGULAR,44,604.76905
2990,906627,2026-07-25,REGULAR,75,37.95683
2991,905607,2026-07-25,REGULAR,7,48.83713
2992,904172,2026-07-25,REGULAR,27,6.49885
2993,904686,2026-07-25,REGULAR,45,16.92205
2994,900959,2026-07-25,REGULAR,44,1756.41362
2995,900238,2026-07-25,REGULAR,40,1.958
2996,905509,2026-07-25,NPA,332,86177.15374
2997,901985,2026-07-25,REGULAR,43,19.18787
2998,904848,2026-07-25,NPA,221,99999.99999
2999,906079,2026-07-25,REGULAR,36,98.77075
3000,901386,2026-07-25,REGULAR,74,58.36175
