COLLECTION_ID,LOAN_ID,BUCKET,AGENT_ID,RECOVERY_STATUS,RECOVERY_AMOUNT,FOLLOWUP_DATE
3475,902355,30-60,3063,PENDING,0.0,2026-07-25
3476,902356,30-60,3006,PARTIAL,4656.27,2026-07-25
3477,902357,30-60,3043,PENDING,0.0,2026-07-25
3478,902364,0-30,3074,PENDING,0.0,2026-06-27
3479,902364,30-60,3074,PARTIAL,6593.97,2026-07-25
3480,902370,0-30,3019,PENDING,0.0,2026-04-23
3481,902370,0-30,3019,PENDING,0.0,2026-05-08
3482,902370,0-30,3019,PARTIAL,12169.97,2026-05-24
3483,902370,0-30,3019,PENDING,0.0,2026-06-08
3484,902370,30-60,3019,PARTIAL,13543.48,2026-06-24
3485,902370,60-90,3019,PENDING,0.0,2026-07-09
3486,902370,90+,3019,PARTIAL,23407.13,2026-07-25
3487,902372,0-30,3063,PARTIAL,3072.99,2026-06-26
3488,902372,0-30,3063,PENDING,0.0,2026-07-10
3489,902372,30-60,3063,PENDING,0.0,2026-07-25
3490,902374,30-60,3049,PARTIAL,3082.11,2026-07-25
3491,902376,0-30,3079,PARTIAL,43529.52,2026-07-25
3492,902377,0-30,3078,PENDING,0.0,2026-06-19
3493,902377,0-30,3078,PENDING,0.0,2026-07-01
3494,902377,0-30,3078,PARTIAL,8142.04,2026-07-13
3495,902377,30-60,3078,PENDING,0.0,2026-07-25
3496,902378,0-30,3047,PENDING,0.0,2025-12-07
3497,902378,0-30,3047,PENDING,0.0,2025-12-30
3498,902378,0-30,3047,PENDING,0.0,2026-01-22
3499,902378,0-30,3047,PARTIAL,78181.18,2026-02-14
3500,902378,0-30,3047,PARTIAL,15516.2,2026-03-09
3501,902378,0-30,3047,PENDING,0.0,2026-04-01
3502,902378,0-30,3047,PENDING,0.0,2026-04-24
3503,902378,0-30,3047,PENDING,0.0,2026-05-17
3504,902378,30-60,3047,PENDING,0.0,2026-06-09
3505,902378,60-90,3047,PENDING,0.0,2026-07-02
3506,902378,90+,3047,WRITE_OFF,25363.64,2026-07-25
3507,902381,0-30,3002,PARTIAL,3852.49,2026-06-16
3508,902381,0-30,3002,PENDING,0.0,2026-06-29
3509,902381,0-30,3002,PENDING,0.0,2026-07-12
3510,902381,30-60,3002,PENDING,0.0,2026-07-25
3511,902386,0-30,3049,PENDING,0.0,2026-06-28
3512,902386,30-60,3049,PARTIAL,1864.33,2026-07-25
3513,902389,0-30,3026,PENDING,0.0,2026-07-05
3514,902389,0-30,3026,PARTIAL,56032.84,2026-07-15
3515,902389,0-30,3026,PARTIAL,115221.19,2026-07-25
3516,902390,0-30,3024,PARTIAL,16552.28,2026-07-25
3517,902397,0-30,3002,PENDING,0.0,2025-09-24
3518,902397,0-30,3002,PENDING,0.0,2025-11-01
3519,902397,0-30,3002,PENDING,0.0,2025-12-09
3520,902397,0-30,3002,PENDING,0.0,2026-01-16
3521,902397,0-30,3002,PARTIAL,242214.19,2026-02-23
3522,902397,0-30,3002,PENDING,0.0,2026-04-02
3523,902397,30-60,3002,PENDING,0.0,2026-05-10
3524,902397,60-90,3002,PARTIAL,389802.31,2026-06-17
3525,902397,90+,3002,PENDING,0.0,2026-07-25
3526,902399,0-30,3065,PENDING,0.0,2025-12-29
3527,902399,0-30,3065,PARTIAL,13514.4,2026-01-15
3528,902399,0-30,3065,PENDING,0.0,2026-02-01
3529,902399,0-30,3065,PENDING,0.0,2026-02-19
3530,902399,0-30,3065,PENDING,0.0,2026-03-08
3531,902399,0-30,3065,PENDING,0.0,2026-03-25
3532,902399,0-30,3065,PENDING,0.0,2026-04-12
3533,902399,0-30,3065,PENDING,0.0,2026-04-29
3534,902399,0-30,3065,PENDING,0.0,2026-05-16
3535,902399,0-30,3065,PENDING,0.0,2026-06-03
3536,902399,30-60,3065,PENDING,0.0,2026-06-20
3537,902399,60-90,3065,PENDING,0.0,2026-07-07
3538,902399,90+,3065,PARTIAL,34149.2,2026-07-25
3539,902400,0-30,3057,PARTIAL,38574.09,2026-07-09
3540,902400,30-60,3057,PENDING,0.0,2026-07-25
3541,902404,30-60,3053,PARTIAL,53519.02,2026-07-25
3542,902408,30-60,3031,PENDING,0.0,2026-05-17
3543,902408,60-90,3031,PARTIAL,1914.68,2026-06-20
3544,902408,90+,3031,PARTIAL,708.92,2026-07-25
3545,902409,0-30,3060,PENDING,0.0,2026-01-31
3546,902409,0-30,3060,PARTIAL,100759.99,2026-03-07
3547,902409,0-30,3060,PENDING,0.0,2026-04-11
3548,902409,30-60,3060,PENDING,0.0,2026-05-16
3549,902409,60-90,3060,PENDING,0.0,2026-06-20
3550,902409,90+,3060,PARTIAL,177848.73,2026-07-25
3551,902410,0-30,3019,PENDING,0.0,2026-06-24
3552,902410,0-30,3019,PENDING,0.0,2026-07-04
3553,902410,0-30,3019,PENDING,0.0,2026-07-14
3554,902410,30-60,3019,PENDING,0.0,2026-07-25
3555,902415,0-30,3003,PENDING,0.0,2026-07-17
3556,902415,0-30,3003,PENDING,0.0,2026-07-25
3557,902418,0-30,3063,PENDING,0.0,2026-05-13
3558,902418,0-30,3063,PENDING,0.0,2026-05-25
3559,902418,0-30,3063,PARTIAL,7528.58,2026-06-06
3560,902418,0-30,3063,PENDING,0.0,2026-06-18
3561,902418,0-30,3063,PENDING,0.0,2026-06-30
3562,902418,30-60,3063,PENDING,0.0,2026-07-12
3563,902418,60-90,3063,PENDING,0.0,2026-07-25
3564,902423,0-30,3064,PENDING,0.0,2025-12-05
3565,902423,0-30,3064,PENDING,0.0,2025-12-26
3566,902423,0-30,3064,PENDING,0.0,2026-01-16
3567,902423,0-30,3064,PENDING,0.0,2026-02-06
3568,902423,0-30,3064,PENDING,0.0,2026-02-27
3569,902423,0-30,3064,PENDING,0.0,2026-03-20
3570,902423,0-30,3064,PARTIAL,55607.0,2026-04-10
3571,902423,0-30,3064,PARTIAL,200582.59,2026-05-01
3572,902423,0-30,3064,PENDING,0.0,2026-05-22
3573,902423,30-60,3064,PENDING,0.0,2026-06-12
3574,902423,60-90,3064,PARTIAL,354222.87,2026-07-03
3575,902423,90+,3064,PENDING,0.0,2026-07-25
3576,902425,30-60,3029,PENDING,0.0,2026-07-25
3577,902426,0-30,3060,PENDING,0.0,2026-07-06
3578,902426,30-60,3060,RECOVERED,4856.41,2026-07-25
3579,902429,0-30,3047,PARTIAL,50307.18,2026-07-06
3580,902429,30-60,3047,RECOVERED,171686.44,2026-07-25
3581,902435,0-30,3051,PENDING,0.0,2026-06-28
3582,902435,0-30,3051,PENDING,0.0,2026-07-07
3583,902435,0-30,3051,PENDING,0.0,2026-07-16
3584,902435,30-60,3051,PARTIAL,1811.86,2026-07-25
3585,902436,30-60,3067,PENDING,0.0,2026-04-04
3586,902436,60-90,3067,PENDING,0.0,2026-05-30
3587,902436,90+,3067,WRITE_OFF,1336.93,2026-07-25
3588,902438,0-30,3075,PENDING,0.0,2025-10-07
3589,902438,0-30,3075,PENDING,0.0,2025-10-28
3590,902438,0-30,3075,PARTIAL,206610.76,2025-11-18
3591,902438,0-30,3075,PENDING,0.0,2025-12-08
3592,902438,0-30,3075,PARTIAL,153287.03,2025-12-29
3593,902438,0-30,3075,PARTIAL,263936.07,2026-01-19
3594,902438,0-30,3075,PARTIAL,157036.13,2026-02-09
3595,902438,0-30,3075,PENDING,0.0,2026-03-01
3596,902438,0-30,3075,PENDING,0.0,2026-03-22
3597,902438,0-30,3075,PENDING,0.0,2026-04-12
3598,902438,0-30,3075,PENDING,0.0,2026-05-03
3599,902438,0-30,3075,PENDING,0.0,2026-05-23
3600,902438,30-60,3075,PARTIAL,606420.73,2026-06-13
3601,902438,60-90,3075,PENDING,0.0,2026-07-04
3602,902438,90+,3075,PENDING,0.0,2026-07-25
3603,902442,30-60,3043,PENDING,0.0,2026-07-25
3604,902447,60-90,3080,PENDING,0.0,2026-05-29
3605,902447,90+,3080,PENDING,0.0,2026-07-25
3606,902448,0-30,3003,PENDING,0.0,2025-09-06
3607,902448,0-30,3003,PENDING,0.0,2025-09-25
3608,902448,0-30,3003,PENDING,0.0,2025-10-14
3609,902448,0-30,3003,PARTIAL,8669.14,2025-11-02
3610,902448,0-30,3003,PENDING,0.0,2025-11-21
3611,902448,0-30,3003,PARTIAL,14732.3,2025-12-10
3612,902448,0-30,3003,PENDING,0.0,2025-12-29
3613,902448,0-30,3003,PARTIAL,11666.87,2026-01-17
3614,902448,0-30,3003,PENDING,0.0,2026-02-05
3615,902448,0-30,3003,PENDING,0.0,2026-02-23
3616,902448,0-30,3003,PENDING,0.0,2026-03-14
3617,902448,0-30,3003,PENDING,0.0,2026-04-02
3618,902448,0-30,3003,PENDING,0.0,2026-04-21
3619,902448,0-30,3003,PENDING,0.0,2026-05-10
3620,902448,0-30,3003,PENDING,0.0,2026-05-29
3621,902448,30-60,3003,PARTIAL,18188.77,2026-06-17
3622,902448,60-90,3003,PENDING,0.0,2026-07-06
3623,902448,90+,3003,PARTIAL,9524.79,2026-07-25
3624,902451,0-30,3011,PARTIAL,2513.4,2025-10-19
3625,902451,0-30,3011,PARTIAL,27793.15,2025-11-09
3626,902451,0-30,3011,PENDING,0.0,2025-12-01
3627,902451,0-30,3011,PARTIAL,11051.88,2025-12-22
3628,902451,0-30,3011,PARTIAL,15883.04,2026-01-13
3629,902451,0-30,3011,PENDING,0.0,2026-02-03
3630,902451,0-30,3011,PARTIAL,9808.37,2026-02-25
3631,902451,0-30,3011,PENDING,0.0,2026-03-18
3632,902451,0-30,3011,PENDING,0.0,2026-04-08
3633,902451,0-30,3011,PENDING,0.0,2026-04-30
3634,902451,0-30,3011,PENDING,0.0,2026-05-21
3635,902451,30-60,3011,PENDING,0.0,2026-06-12
3636,902451,60-90,3011,PENDING,0.0,2026-07-03
3637,902451,90+,3011,PENDING,0.0,2026-07-25
3638,902456,0-30,3028,RECOVERED,23165.73,2026-07-25
3639,902457,0-30,3063,PARTIAL,13733.66,2025-11-02
3640,902457,0-30,3063,PENDING,0.0,2025-11-22
3641,902457,0-30,3063,PENDING,0.0,2025-12-13
3642,902457,0-30,3063,PENDING,0.0,2026-01-02
3643,902457,0-30,3063,PENDING,0.0,2026-01-22
3644,902457,0-30,3063,PARTIAL,12545.09,2026-02-12
3645,902457,0-30,3063,PARTIAL,36995.11,2026-03-04
3646,902457,0-30,3063,PARTIAL,19546.31,2026-03-24
3647,902457,0-30,3063,PARTIAL,26607.21,2026-04-14
3648,902457,0-30,3063,PENDING,0.0,2026-05-04
3649,902457,0-30,3063,PENDING,0.0,2026-05-24
3650,902457,30-60,3063,PENDING,0.0,2026-06-14
3651,902457,60-90,3063,PENDING,0.0,2026-07-04
3652,902457,90+,3063,PENDING,0.0,2026-07-25
3653,902462,30-60,3040,RECOVERED,81112.81,2026-07-25
3654,902465,0-30,3007,PENDING,0.0,2025-10-17
3655,902465,0-30,3007,PENDING,0.0,2025-11-14
3656,902465,0-30,3007,PENDING,0.0,2025-12-12
3657,902465,0-30,3007,PENDING,0.0,2026-01-09
3658,902465,0-30,3007,PENDING,0.0,2026-02-06
3659,902465,0-30,3007,PENDING,0.0,2026-03-06
3660,902465,0-30,3007,PARTIAL,78152.45,2026-04-03
3661,902465,0-30,3007,PARTIAL,53968.56,2026-05-01
3662,902465,30-60,3007,PENDING,0.0,2026-05-29
3663,902465,60-90,3007,PARTIAL,7865.01,2026-06-26
3664,902465,90+,3007,PENDING,0.0,2026-07-25
3665,902466,0-30,3075,PENDING,0.0,2026-07-04
3666,902466,30-60,3075,PENDING,0.0,2026-07-25
3667,902467,30-60,3064,RECOVERED,420502.56,2026-07-25
3668,902469,0-30,3027,PENDING,0.0,2026-07-09
3669,902469,30-60,3027,RECOVERED,46030.89,2026-07-25
3670,902471,30-60,3028,PENDING,0.0,2026-07-25
3671,902472,0-30,3031,PENDING,0.0,2026-06-01
3672,902472,0-30,3031,PARTIAL,474.22,2026-06-19
3673,902472,30-60,3031,PENDING,0.0,2026-07-07
3674,902472,60-90,3031,PARTIAL,2048.58,2026-07-25
3675,902473,0-30,3010,PENDING,0.0,2025-08-22
3676,902473,0-30,3010,PENDING,0.0,2025-09-19
3677,902473,0-30,3010,PARTIAL,5697.97,2025-10-17
3678,902473,0-30,3010,PENDING,0.0,2025-11-14
3679,902473,0-30,3010,PENDING,0.0,2025-12-12
3680,902473,0-30,3010,PENDING,0.0,2026-01-09
3681,902473,0-30,3010,PENDING,0.0,2026-02-06
3682,902473,0-30,3010,PARTIAL,20094.42,2026-03-06
3683,902473,0-30,3010,PENDING,0.0,2026-04-03
3684,902473,0-30,3010,PARTIAL,38758.19,2026-05-01
3685,902473,30-60,3010,PENDING,0.0,2026-05-29
3686,902473,60-90,3010,PENDING,0.0,2026-06-26
3687,902473,90+,3010,PARTIAL,39780.28,2026-07-25
3688,902482,0-30,3066,PARTIAL,28596.13,2026-07-05
3689,902482,30-60,3066,PENDING,0.0,2026-07-25
3690,902483,0-30,3032,PARTIAL,13091.36,2026-07-25
3691,902484,0-30,3031,PENDING,0.0,2026-07-25
3692,902486,0-30,3071,PENDING,0.0,2025-11-13
3693,902486,0-30,3071,PENDING,0.0,2025-12-04
3694,902486,0-30,3071,PENDING,0.0,2025-12-25
3695,902486,0-30,3071,PARTIAL,3377.35,2026-01-15
3696,902486,0-30,3071,PARTIAL,8789.14,2026-02-05
3697,902486,0-30,3071,PENDING,0.0,2026-02-26
3698,902486,0-30,3071,PENDING,0.0,2026-03-20
3699,902486,0-30,3071,PENDING,0.0,2026-04-10
3700,902486,0-30,3071,PENDING,0.0,2026-05-01
3701,902486,0-30,3071,PENDING,0.0,2026-05-22
3702,902486,30-60,3071,PARTIAL,7261.81,2026-06-12
3703,902486,60-90,3071,PENDING,0.0,2026-07-03
3704,902486,90+,3071,PENDING,0.0,2026-07-25
3705,902487,0-30,3027,PENDING,0.0,2026-07-07
3706,902487,0-30,3027,PARTIAL,4505.46,2026-07-16
3707,902487,0-30,3027,PENDING,0.0,2026-07-25
3708,902491,0-30,3019,PARTIAL,43749.81,2025-11-27
3709,902491,0-30,3019,PARTIAL,123388.82,2025-12-31
3710,902491,0-30,3019,PENDING,0.0,2026-02-03
3711,902491,0-30,3019,PENDING,0.0,2026-03-10
3712,902491,0-30,3019,PENDING,0.0,2026-04-13
3713,902491,30-60,3019,PENDING,0.0,2026-05-17
3714,902491,60-90,3019,PENDING,0.0,2026-06-20
3715,902491,90+,3019,PENDING,0.0,2026-07-25
3716,902492,0-30,3031,PARTIAL,5975.62,2026-06-09
3717,902492,0-30,3031,PENDING,0.0,2026-06-24
3718,902492,30-60,3031,PENDING,0.0,2026-07-09
3719,902492,60-90,3031,WRITE_OFF,2529.22,2026-07-25
3720,902495,0-30,3073,PENDING,0.0,2026-06-24
3721,902495,0-30,3073,PENDING,0.0,2026-07-09
3722,902495,30-60,3073,PENDING,0.0,2026-07-25
3723,902496,0-30,3074,PENDING,0.0,2025-08-20
3724,902496,0-30,3074,PARTIAL,93743.1,2025-09-15
3725,902496,0-30,3074,PENDING,0.0,2025-10-11
3726,902496,0-30,3074,PENDING,0.0,2025-11-06
3727,902496,0-30,3074,PENDING,0.0,2025-12-02
3728,902496,0-30,3074,PARTIAL,108649.0,2025-12-28
3729,902496,0-30,3074,PENDING,0.0,2026-01-23
3730,902496,0-30,3074,PENDING,0.0,2026-02-18
3731,902496,0-30,3074,PENDING,0.0,2026-03-16
3732,902496,0-30,3074,PENDING,0.0,2026-04-11
3733,902496,0-30,3074,PENDING,0.0,2026-05-07
3734,902496,30-60,3074,PENDING,0.0,2026-06-02
3735,902496,60-90,3074,PARTIAL,138535.93,2026-06-28
3736,902496,90+,3074,PENDING,0.0,2026-07-25
3737,902501,0-30,3062,PENDING,0.0,2026-06-18
3738,902501,0-30,3062,PENDING,0.0,2026-06-30
3739,902501,0-30,3062,PENDING,0.0,2026-07-12
3740,902501,30-60,3062,PENDING,0.0,2026-07-25
3741,902503,0-30,3012,PARTIAL,1703.42,2026-07-25
3742,902504,0-30,3043,PENDING,0.0,2026-05-18
3743,902504,0-30,3043,PARTIAL,54588.9,2026-06-01
3744,902504,0-30,3043,PENDING,0.0,2026-06-14
3745,902504,0-30,3043,PARTIAL,32318.91,2026-06-28
3746,902504,30-60,3043,PENDING,0.0,2026-07-11
3747,902504,60-90,3043,PARTIAL,30191.07,2026-07-25
3748,902505,0-30,3012,PENDING,0.0,2026-07-03
3749,902505,30-60,3012,PENDING,0.0,2026-07-25
3750,902506,0-30,3024,PARTIAL,17050.27,2026-07-05
3751,902506,0-30,3024,PENDING,0.0,2026-07-15
3752,902506,0-30,3024,PARTIAL,18810.53,2026-07-25
3753,902519,0-30,3045,PARTIAL,22331.78,2026-03-10
3754,902519,0-30,3045,PARTIAL,27885.01,2026-04-06
3755,902519,0-30,3045,PARTIAL,38482.0,2026-05-04
3756,902519,30-60,3045,PENDING,0.0,2026-05-31
3757,902519,60-90,3045,PENDING,0.0,2026-06-27
3758,902519,90+,3045,WRITE_OFF,3276.51,2026-07-25
3759,902522,0-30,3068,PENDING,0.0,2026-07-08
3760,902522,30-60,3068,PARTIAL,2673.1,2026-07-25
3761,902524,0-30,3048,PENDING,0.0,2025-12-20
3762,902524,0-30,3048,PENDING,0.0,2026-01-07
3763,902524,0-30,3048,PARTIAL,34192.91,2026-01-25
3764,902524,0-30,3048,PENDING,0.0,2026-02-12
3765,902524,0-30,3048,PENDING,0.0,2026-03-02
3766,902524,0-30,3048,PENDING,0.0,2026-03-20
3767,902524,0-30,3048,PENDING,0.0,2026-04-07
3768,902524,0-30,3048,PENDING,0.0,2026-04-25
3769,902524,0-30,3048,PARTIAL,43151.89,2026-05-13
3770,902524,0-30,3048,PENDING,0.0,2026-05-31
3771,902524,30-60,3048,PARTIAL,68961.32,2026-06-18
3772,902524,60-90,3048,PENDING,0.0,2026-07-06
3773,902524,90+,3048,PENDING,0.0,2026-07-25
3774,902529,30-60,3018,PENDING,0.0,2026-07-25
3775,902533,0-30,3026,PENDING,0.0,2026-04-01
3776,902533,30-60,3026,PENDING,0.0,2026-05-09
3777,902533,60-90,3026,PENDING,0.0,2026-06-16
3778,902533,90+,3026,PENDING,0.0,2026-07-25
3779,902536,0-30,3042,PENDING,0.0,2025-11-09
3780,902536,0-30,3042,PARTIAL,68952.63,2025-12-02
3781,902536,0-30,3042,PENDING,0.0,2025-12-26
3782,902536,0-30,3042,PARTIAL,119730.67,2026-01-18
3783,902536,0-30,3042,PARTIAL,45378.64,2026-02-11
3784,902536,0-30,3042,PARTIAL,95049.85,2026-03-06
3785,902536,0-30,3042,PARTIAL,98075.44,2026-03-29
3786,902536,0-30,3042,PENDING,0.0,2026-04-22
3787,902536,0-30,3042,PARTIAL,231640.48,2026-05-15
3788,902536,30-60,3042,PENDING,0.0,2026-06-08
3789,902536,60-90,3042,PENDING,0.0,2026-07-01
3790,902536,90+,3042,PARTIAL,254740.39,2026-07-25
3791,902538,0-30,3034,PENDING,0.0,2025-09-08
3792,902538,0-30,3034,PENDING,0.0,2025-10-01
3793,902538,0-30,3034,PENDING,0.0,2025-10-24
3794,902538,0-30,3034,PENDING,0.0,2025-11-16
3795,902538,0-30,3034,PENDING,0.0,2025-12-09
3796,902538,0-30,3034,PENDING,0.0,2025-12-31
3797,902538,0-30,3034,PENDING,0.0,2026-01-23
3798,902538,0-30,3034,PARTIAL,53253.61,2026-02-15
3799,902538,0-30,3034,PENDING,0.0,2026-03-10
3800,902538,0-30,3034,PARTIAL,43405.75,2026-04-02
3801,902538,0-30,3034,PENDING,0.0,2026-04-24
3802,902538,0-30,3034,PARTIAL,53692.93,2026-05-17
3803,902538,30-60,3034,PENDING,0.0,2026-06-09
3804,902538,60-90,3034,PARTIAL,58098.14,2026-07-02
3805,902538,90+,3034,PENDING,0.0,2026-07-25
3806,902546,30-60,3047,PENDING,0.0,2026-07-25
3807,902548,0-30,3079,PENDING,0.0,2026-06-25
3808,902548,0-30,3079,PARTIAL,2353.0,2026-07-10
3809,902548,30-60,3079,PARTIAL,580.04,2026-07-25
3810,902550,0-30,3025,PENDING,0.0,2026-06-25
3811,902550,0-30,3025,PENDING,0.0,2026-07-10
3812,902550,30-60,3025,PENDING,0.0,2026-07-25
3813,902559,0-30,3017,PARTIAL,18404.56,2026-04-25
3814,902559,0-30,3017,PENDING,0.0,2026-05-10
3815,902559,0-30,3017,PENDING,0.0,2026-05-25
3816,902559,0-30,3017,PARTIAL,8373.45,2026-06-09
3817,902559,30-60,3017,PENDING,0.0,2026-06-24
3818,902559,60-90,3017,PENDING,0.0,2026-07-09
3819,902559,90+,3017,WRITE_OFF,11780.77,2026-07-25
3820,902562,60-90,3001,PARTIAL,6451.11,2026-05-29
3821,902562,90+,3001,PARTIAL,1192.35,2026-07-25
3822,902565,0-30,3051,PENDING,0.0,2026-06-15
3823,902565,0-30,3051,PENDING,0.0,2026-07-05
3824,902565,30-60,3051,PENDING,0.0,2026-07-25
3825,902568,0-30,3020,PARTIAL,18767.63,2025-11-12
3826,902568,0-30,3020,PARTIAL,9507.4,2025-12-03
3827,902568,0-30,3020,PENDING,0.0,2025-12-24
3828,902568,0-30,3020,PENDING,0.0,2026-01-14
3829,902568,0-30,3020,PENDING,0.0,2026-02-05
3830,902568,0-30,3020,PENDING,0.0,2026-02-26
3831,902568,0-30,3020,PENDING,0.0,2026-03-19
3832,902568,0-30,3020,PENDING,0.0,2026-04-09
3833,902568,0-30,3020,PENDING,0.0,2026-05-01
3834,902568,0-30,3020,PENDING,0.0,2026-05-22
3835,902568,30-60,3020,PENDING,0.0,2026-06-12
3836,902568,60-90,3020,PENDING,0.0,2026-07-03
3837,902568,90+,3020,PARTIAL,2332.34,2026-07-25
3838,902578,0-30,3047,PENDING,0.0,2025-10-26
3839,902578,0-30,3047,PENDING,0.0,2025-11-14
3840,902578,0-30,3047,PENDING,0.0,2025-12-04
3841,902578,0-30,3047,PENDING,0.0,2025-12-23
3842,902578,0-30,3047,PENDING,0.0,2026-01-12
3843,902578,0-30,3047,PENDING,0.0,2026-01-31
3844,902578,0-30,3047,PENDING,0.0,2026-02-19
3845,902578,0-30,3047,PENDING,0.0,2026-03-11
3846,902578,0-30,3047,PARTIAL,49820.69,2026-03-30
3847,902578,0-30,3047,PENDING,0.0,2026-04-19
3848,902578,0-30,3047,PENDING,0.0,2026-05-08
3849,902578,0-30,3047,PARTIAL,53087.93,2026-05-27
3850,902578,30-60,3047,PARTIAL,12327.64,2026-06-16
3851,902578,60-90,3047,PARTIAL,60409.0,2026-07-05
3852,902578,90+,3047,PARTIAL,46639.68,2026-07-25
3853,902580,0-30,3023,PENDING,0.0,2025-12-04
3854,902580,0-30,3023,PENDING,0.0,2025-12-17
3855,902580,0-30,3023,PENDING,0.0,2025-12-30
3856,902580,0-30,3023,PARTIAL,48718.24,2026-01-12
3857,902580,0-30,3023,PARTIAL,43126.23,2026-01-25
3858,902580,0-30,3023,PARTIAL,34424.39,2026-02-07
3859,902580,0-30,3023,PARTIAL,60634.97,2026-02-20
3860,902580,0-30,3023,PARTIAL,49756.48,2026-03-05
3861,902580,0-30,3023,PENDING,0.0,2026-03-18
3862,902580,0-30,3023,PENDING,0.0,2026-03-30
3863,902580,0-30,3023,PARTIAL,54310.87,2026-04-12
3864,902580,0-30,3023,PENDING,0.0,2026-04-25
3865,902580,0-30,3023,PARTIAL,43144.81,2026-05-08
3866,902580,0-30,3023,PENDING,0.0,2026-05-21
3867,902580,0-30,3023,PARTIAL,66672.87,2026-06-03
3868,902580,0-30,3023,PENDING,0.0,2026-06-16
3869,902580,30-60,3023,PENDING,0.0,2026-06-29
3870,902580,60-90,3023,PENDING,0.0,2026-07-12
3871,902580,90+,3023,PENDING,0.0,2026-07-25
3872,902581,0-30,3053,PARTIAL,117712.2,2026-07-09
3873,902581,30-60,3053,PARTIAL,152950.75,2026-07-25
3874,902582,0-30,3066,PARTIAL,2917.15,2026-01-08
3875,902582,0-30,3066,PENDING,0.0,2026-01-30
3876,902582,0-30,3066,PARTIAL,709.44,2026-02-21
3877,902582,0-30,3066,PENDING,0.0,2026-03-15
3878,902582,0-30,3066,PENDING,0.0,2026-04-06
3879,902582,0-30,3066,PARTIAL,3178.83,2026-04-28
3880,902582,0-30,3066,PARTIAL,4660.34,2026-05-20
3881,902582,30-60,3066,PENDING,0.0,2026-06-11
3882,902582,60-90,3066,PENDING,0.0,2026-07-03
3883,902582,90+,3066,WRITE_OFF,554.17,2026-07-25
3884,902591,0-30,3031,PENDING,0.0,2026-05-29
3885,902591,0-30,3031,PARTIAL,97293.54,2026-06-17
3886,902591,30-60,3031,PENDING,0.0,2026-07-06
3887,902591,60-90,3031,PENDING,0.0,2026-07-25
3888,902594,0-30,3055,PENDING,0.0,2026-07-07
3889,902594,30-60,3055,PENDING,0.0,2026-07-25
3890,902595,0-30,3051,PENDING,0.0,2026-03-24
3891,902595,0-30,3051,PENDING,0.0,2026-04-24
3892,902595,30-60,3051,PARTIAL,6208.73,2026-05-24
3893,902595,60-90,3051,PENDING,0.0,2026-06-24
3894,902595,90+,3051,PENDING,0.0,2026-07-25
3895,902598,30-60,3044,PENDING,0.0,2026-05-16
3896,902598,60-90,3044,PENDING,0.0,2026-06-20
3897,902598,90+,3044,WRITE_OFF,1535.46,2026-07-25
3898,902601,0-30,3032,PENDING,0.0,2025-10-10
3899,902601,0-30,3032,PARTIAL,510065.73,2025-11-03
3900,902601,0-30,3032,PENDING,0.0,2025-11-27
3901,902601,0-30,3032,PENDING,0.0,2025-12-21
3902,902601,0-30,3032,PENDING,0.0,2026-01-14
3903,902601,0-30,3032,PENDING,0.0,2026-02-07
3904,902601,0-30,3032,PARTIAL,197591.98,2026-03-03
3905,902601,0-30,3032,PENDING,0.0,2026-03-27
3906,902601,0-30,3032,PENDING,0.0,2026-04-20
3907,902601,0-30,3032,PENDING,0.0,2026-05-14
3908,902601,30-60,3032,PARTIAL,150799.02,2026-06-07
3909,902601,60-90,3032,PENDING,0.0,2026-07-01
3910,902601,90+,3032,PARTIAL,608116.67,2026-07-25
3911,902613,0-30,3046,PENDING,0.0,2026-05-25
3912,902613,0-30,3046,PARTIAL,242018.24,2026-06-14
3913,902613,30-60,3046,PENDING,0.0,2026-07-04
3914,902613,60-90,3046,PARTIAL,22215.01,2026-07-25
3915,902615,0-30,3054,PARTIAL,6396.45,2026-06-21
3916,902615,0-30,3054,PENDING,0.0,2026-07-08
3917,902615,30-60,3054,PARTIAL,6497.14,2026-07-25
3918,902616,0-30,3022,PENDING,0.0,2026-01-12
3919,902616,0-30,3022,PENDING,0.0,2026-02-03
3920,902616,0-30,3022,PENDING,0.0,2026-02-24
3921,902616,0-30,3022,PARTIAL,268567.83,2026-03-18
3922,902616,0-30,3022,PENDING,0.0,2026-04-08
3923,902616,0-30,3022,PENDING,0.0,2026-04-30
3924,902616,0-30,3022,PARTIAL,78221.6,2026-05-21
3925,902616,30-60,3022,PARTIAL,395223.63,2026-06-12
3926,902616,60-90,3022,PENDING,0.0,2026-07-03
3927,902616,90+,3022,WRITE_OFF,21592.8,2026-07-25
3928,902623,0-30,3012,PENDING,0.0,2025-11-13
3929,902623,0-30,3012,PENDING,0.0,2026-01-03
3930,902623,0-30,3012,PENDING,0.0,2026-02-23
3931,902623,30-60,3012,PENDING,0.0,2026-04-14
3932,902623,60-90,3012,PARTIAL,28808.52,2026-06-04
3933,902623,90+,3012,PENDING,0.0,2026-07-25
3934,902629,30-60,3016,PENDING,0.0,2026-07-25
3935,902634,0-30,3024,RECOVERED,7019.74,2026-07-25
3936,902640,0-30,3052,PENDING,0.0,2026-07-08
3937,902640,30-60,3052,PARTIAL,8642.43,2026-07-25
3938,902641,0-30,3078,PENDING,0.0,2026-02-19
3939,902641,0-30,3078,PENDING,0.0,2026-03-22
